individual-project/joda-time/src/main/java/org/joda/time/format/PeriodPrinter.java,      83
individual-project/joda-time/src/main/java/org/joda/time/format/InternalParserDateTimeParser.java,      72
individual-project/joda-time/src/main/java/org/joda/time/format/messages_ru.properties,      23
individual-project/joda-time/src/main/java/org/joda/time/format/messages_nl.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/DateTimeFormat.java,     907
individual-project/joda-time/src/main/java/org/joda/time/format/PeriodFormatter.java,     344
individual-project/joda-time/src/main/java/org/joda/time/format/messages.properties,      22
individual-project/joda-time/src/main/java/org/joda/time/format/DateTimePrinterInternalPrinter.java,      89
individual-project/joda-time/src/main/java/org/joda/time/ReadWritableDateTime.java,     267
individual-project/joda-time/src/main/java/org/joda/time/ReadWritableInstant.java,     159
individual-project/joda-time/src/main/java/org/joda/time/DateTimeConstants.java,     172
individual-project/joda-time/src/main/java/org/joda/time/IllegalFieldValueException.java,     351
individual-project/joda-time/src/main/java/org/joda/time/DurationFieldType.java,     352
individual-project/joda-time/src/main/java/org/joda/time/DateTime.java,    2372
individual-project/joda-time/src/main/java/org/joda/time/Years.java,     361
individual-project/joda-time/src/main/java/org/joda/time/tz/ZoneInfoCompiler.java,     949
individual-project/joda-time/src/main/java/org/joda/time/tz/Provider.java,      44
individual-project/joda-time/src/main/java/org/joda/time/tz/CachedDateTimeZone.java,     215
individual-project/joda-time/src/main/java/org/joda/time/tz/package.html,      32
individual-project/joda-time/src/main/java/org/joda/time/tz/ZoneInfoProvider.java,     305
individual-project/joda-time/src/main/java/org/joda/time/tz/DefaultNameProvider.java,     161
individual-project/joda-time/src/main/java/org/joda/time/tz/DateTimeZoneBuilder.java,    1768
individual-project/joda-time/src/main/java/org/joda/time/tz/NameProvider.java,      44
individual-project/joda-time/src/main/java/org/joda/time/tz/ZoneInfoLogger.java,      41
individual-project/joda-time/src/main/java/org/joda/time/tz/UTCProvider.java,      63
individual-project/joda-time/src/main/java/org/joda/time/tz/FixedDateTimeZone.java,     105
individual-project/joda-time/src/main/java/org/joda/time/tz/src/backward,     136
individual-project/joda-time/src/main/java/org/joda/time/tz/src/northamerica,    3738
individual-project/joda-time/src/main/java/org/joda/time/tz/src/asia,    3982
individual-project/joda-time/src/main/java/org/joda/time/tz/src/antarctica,     344
individual-project/joda-time/src/main/java/org/joda/time/tz/src/europe,    4289
individual-project/joda-time/src/main/java/org/joda/time/tz/src/etcetera,      78
individual-project/joda-time/src/main/java/org/joda/time/tz/src/Readme.txt,       3
